"id","text","type"
,"Fredi Miler, potem Atomik Harmonik, Modrijani, Damjan Murko, ne boš ti meni zizike majal.... Sedaj pa še ena Maraya... Ekselenca slovenske estrade....Grem kar bruhat...",1
,"To pa ni na njihovem zelniku zrastlo...",1
,"So mogl.. zdej se bo mogu sramak pa še ločt pa lepšo najt..",1
,"viki krema",1
,"ker odriv",1
,"budalašajbo je šo zdrobit",1
,"Tole je fejk... ker sem doma isto probu pa experiment ni uspel.",1
,"Posledice prekomernegs špikanja s proteini",1
,"Dobiš zraven tudi izvijač ? Nebi rad lih 6 ur čakal, da se mi stol sestavi. :P",1
,"pa dobr a res rabmo zdj še to?? sj ni čudn da je folk čedalje bolj nesposobn pa brez delavnih navad če jim pa ni treba več  razmišlat pa se za kj tut potrudt",1
,"dobro da je na sliki red bull...lažete kurbe",-1
,"C`est la vie !",1
,"Iranski filmi snemani med 1960-1975 leti so bili prepolni lepih atraktivnih žensk. To sedaj je žalostno kako jih tretirajo.",1
,"proteini ej",1
,"kaj to spet en hipster k nima bol pametnga dela za počet...",1
,"Delat mularijaa. Pol bo pa spet drzava usga kriu",1
,"Pol mu ni nč jasen zakaj mu je sin gluh na stara leta...",1
,"Bože mili, Jezus, Marija pomagaj jim, sprane glave zadrogirane, še vedno predavajo zastarelo znanost  nrazlikujejo proteine in steroide. Najnovejše študije so dokazale, da so proteini in steroidi po kemijski sestavi enaki, oboji vsebujejo elemene C,H in O. Razlike med proteini in steroidi delajo še samo tisti, ki pijejo proteine in se potem težko sprijaznijo, da je to povsem isto kot tisti ki se špikajo s steroidi. S tem se tolažijo, ker ne dosežejo takšne postave, ne morejo si priznati da si nesposobni, nimajo za burek. Pa kdor se namerava spušati v kakršnokoli debato z menoj, naj ga opozorim, da sem dipl. univ. inž. dr. biomehanike, da mi ne bo nasprotoval kakšen Gozdni Joža, ker se ne nameravam spuščati v debate s povsem nerazgledanimi.",1
,"hehe...       telički spet na delu...",1
,"Men se zdi da je se je ta enmalo precenil samega sebe...",1
,"A ima kakšno vajo, ki bi se izvajala sama med tem, ko jaz sedim pred računalnikom? Ker tako na hrbtu nekaj ležat kot kakšen nasedli kit, se mi ne da, no.",1
,"Snemano pa z drugo polovico korena...",1
,"nato pa ugotovili",1
,"Ja nekak je mogo probat če števc dela",1
,"Svaki muto voli žuto.",1
,"Ma kdo cifro dilerja od tiste plesalke tam? ..dobra roba je v igri.",1
,"Kaj so jo na kolac nabil? Lahko bi se malo migala, kazala joške kratka suknja, lahko bi bolj energično tole odpela. Pesem bi bila potem precej precej boljša",1
,"OMG.   Nisem si kislisla da bom to kdaj rekla...sam raje poslušam Taylorco.",1
,"ja v 20 letih se marsikaj zgodi",1
,"Tip sprevrženo razbije koš, oblast pa nič.",1
,"lejga Velenčani",1
,"S coca colo, ne z coca colo. Pa ni fejk, ker sm jst to doma naredu z navadnim kravjim mlekom.",1
,"post 240p, vertical video - level master",1
,"klasičen niga , debel ,grd , nekulturen in neiozbražen",-1
,"Debela svinja zabava malo manj debele svinje",1
,"Lahko on spodbuja h aktivnosti. Če bi živu pr men bi jo mel vsak dan. Kidat v hlevu, drva vlačit, ipd.Ne pa brezvezn fintes in po možnosti še proteine zravn",1
,"LAhko bi si ze štrik navezal",1
,"Breja ovca best EU",1
,"se bota ja ubila",1
,"Point ni v temu, da se sestavi, point je v temu, da je v vodi.",1
,"Jaki stol. Lol",1
,"Takšna eksplozija brez problema odnese tudi zidano steno !",1
,"Lepo je končno vidt en video ljudi k se ne špikajo z protejini. Spoštujem njihova zdrava telesa! Vsi vi ostali k se špikate s proteini ste samo ljubosumni na njih ker trdo delajo. Ne pa vi , ko si vbrizgavate proteine dnevno ccc",1
,"Baje so proteini v prahu najbolj zdrava hrana ker je to zelo naravno.",1
,"www.youtube.com/watch?v=JhE88Tp4I6U",1
,"Skozi prste mu je pogledal.",1
,"upam da nisi dijak te šole ker sramotiš že tako necenjen poklic",1
,"@AlahJeVelik  da te ni sram. priznal si, da se družiš s hrvati. da nisi ki sam hrvat?",1
,"FAKE! pr 00:09 se vidi kako je izrezano!",1
,"Ma ne moreš se razdevičit za tak video no, jaz bi na tvojem mestu za prvi komentar počakal na  V2.",1
,"Spet so ga premeknal: April 14, 2015.",1
,"Hah ta cesta sigurno ni namenjena avtom sam tej nori rusi grejo vsepovsod da se izognejo gneci",1
,"Slabe ceste, slabi avti,  Rusi pač",1
,"trial777 to obstaja v ameriki že nekaj časa, ravno sem si rezal štruco v Kroger trgovini ;)",1
,"sem že videl, in bil presenečen kok ljudi to uporablja",1
,"Naprava za rezanje hleba na hrvatskem.",1
,"če sta plačala sam za pol vožnje",1
,"Ne, ker bi ga mogo tankat na ""iBencin"" (iOil), ki bi bil 5x dražji kot navadn bencin (čeprav čisto enak), potem pa bi mogo avto ailbreak-at, da bi lahko na vseh ostalih bencinskah tanko še.Enako velja tudi, če bi bil na elektriko :)",1
,"Kok touče z nogico",1
,"pa jebte se s toto nogico.kateri video je to začel?",-1
,"Se mi zdi, da preden je vse skupaj narobe zvezal,  je naredil usodni feler.. Spustil babo iz kuhinje..",1
,"Friday.. Friday ...   Jokat sem se začel ( )",1
,"1920, 1970",1
,"na koncu pokaže joške ...",1
,"kar on dela s temi bonsaji se mi zdi da je bližje tišleriji, sej nikjer ni nobenga zelenja, nobenga lepga bonsaja, sam neki zmazki lesa...no, vsak ma svoj okus",1
,"Beseda slaven je v današnjih časih narobe interpretirana.",1
,"da men tkole nažigajo k grem mim jih lihk prefukam pa jim te bobne pa ta pofukan saksofon zabijem v rit",-1
,"kak je n0r",1
,"Bolje steroidi kot proteini. Tisto žret moraš bit vsaj korajžen, to pa si lulika.",1
,"Proteinski praški so torej skoncentrirani v prašek pridobljeni od mesa (goveji, pišuka ali pišek, jajca, itd.)Ne, samo koncentrat mlečne sirotke. Nič drugega. Zato pa so problem. Če bi bilo to kar si napisal vse notri, nebi bil problem. To kar si ti napisal jedo astronavti. Navadni smrtniiki potem ne smejo.",1
,"Če bi samo beljakovine jedel dvomim da bi bil sposoben naredit te vaje, ker samo s proteini lahko izvedeš kaj takega in v takšnem številu ponovitev... tko da... presodite sami...",1
,"@RibicPepetebi se pa vidi, da si samski in zdi se mi, da boš še nekaj časa..on topic,ful simpatičen video.",1
,"Aja ni čudn da mi ni uspelo vzleteti uprabu sem samo 4 kokakole namesto 6, bo potrebno še enkrat poizkusiti",1
,"@Žrebelj Vidim, da se ne zavedaš kako so lahko proteini nevarni in te lahko tudi ubijejo če se z njimi preveč špikaš",1
,"drogeraši... potem pa izgleda kot omara a revež se na štangi ne more dvignit niti 3krat xDLej, mogoče se ti zdi smešno, ampak to je velika tragedija... A veš... za zjokat se ko vidiš tipčka ""ulitga"" iz proteinov, črno podganarsko kapo na glavi, še cin cin mu mora iz hlač pogledat pa bodo takoj muce mokre.",1
,"krmp, se popolnoma strinjam s tabo, vendar pod pogojem da so proteini hrvaski.",1
,"Počakal sem na rezultat in vendar se mi morda zdi to nekaj res nenavadnega, navzkriž temu česar sem pričakovanja",1
,"Če se špika s proteini prehrana ne pomeni nič in lahko je v meku usak dan pa bo še vedno tak",1
,"Na zacetku se mi zdi rezanje korencka morda nic nenavadnega.. Na koncu je pa morda zelo nenavadno",1
,"Seveda je namenjen ""divjanju"" in hitri voznji, ampak to se ne pomen, da lahko mehanik na lastno pest in posebi se brez vednosti lastnika gre probat avto na ""poskusno"" voznjo s 200 km/h in vec. Pa ni vazen za kaksen servis gre.",1
,"Model je sprevržen, oblast pa nič.",1
,"Ga še niso zaprli? Kaj čakajo? Bila Kosbija?",1
,"PRASCI ZAVALENIpostrelu bi jih vse svnije debele",-1
,"bolano ne haha",1
,"Že zdaj se tak špana, kaj šele bo",1
,"Če bi bil... nebi bil...",1
,"To bo NBA 4D.",1
,"Šokantno! Saj ta avto je namenjen za divjanje, kaj pa drugega.",1
,"Pa kaj si ti malo [censored]",1
,"Posdnapise v hrvascini bi proso",1
,"njegova mama je ziher hrvat",1
,"Bolje, da se začne učit v šoli, ker mu napovedujem še 3-4leta kariere, dokler ne bo prišel do sebi enakih nasprotnikoh..Morda ga pa čez 7-8let vidimo pri Union Olimpiji, nikoli ne veš..",1
,"SOLER",1
,"črnski hrvati si vrjetno mislu...",1
,"meni se zdi tale zadeva, glede na realno stanje v ameriki, dobra ideja. deejstvo je, da so fu*neni, ampak nč ne kaže, da bo šlo na bolš. tisti, ki pa pravi, da je to ogrožujoče za policista, je pa nesposoben strelec, ki se nikoli ni učil ""double tapinga"".pa če so tole 9let razvijal, kok cajta so jih pol učil pisat?!",1
,"za začetek naj raj prepovejo prosto prodajo in posedovanje orožja",1
,"Zakaj bi sploh potreboval pištolo. Imaš boljše rešitve kot sta solzivec in elektrčna pištola.",1
,"Ziher so s hrvaškega morja",1
,"takšno kuhno imel bom tudi jaz",1
,"Zato ker majmuni na bringler neznajo zrihtat, na sporcle.com igraj in ne klikaj ta kurčevo stran",-1
,"to majo vsi majhne lulče ko se z takimi avti hvalijo",1
,"Dobiš modno torbico Izklop by LoveDeSign, in sicer ko bomo odpošiljali nagrade tudi za zmagovalce nagradne igre ""UEFA13/14"". Bolj natančno, nagrado boste prejeli v roku desetih let.l;p",1
,"No pa da vidmo kako se bo odrezal proti Azijcem",1
,"nesposobn",1
,"Pogoj, da to rata je, da je mleko ovčje",1
,"določeni igralci ki igrajo v ligi prvakov bi se še sedaj valjali po tleh ko da jim glava manjkaob pravilni izvedbi, marsikateri mma borec dobi efekt kot da jim glava manjka ;) ..vem kaj je tvoj point, sam v napačnem primeru si ga izpostavu 2/8 (nzd 1)",1
,"To ni voda to je čistilni bencin!Vidim pa, da so robovi čist na glad...",1
,"zanimivo da vse te možne kombinacije sestavljajo samo 1 stvar",1
,"Pa ne pira po sebi zlivat. V sebe jebo vas",1
,"Dela normalno ;)",1
,"... kako jih tretirajo ...    ... jih imajo za sužnje   a to ste vidl, ko ste bli nazadnje tam",1
,"usi ste bedaki!!",-1
,"prisili drevo kam nej raste, pol pa se še hvali s tem",1
,"Še dobr da špilajo na hodniku. Na peronu bi kakšnemu ki čaka vlak stopili na živce.",1
,"Toti je še bol pameten, ko ona [censored], ko je vodo zavrela pa na okno vlila, da bi jo odtalila",1
,"kmecki poba dipl. univ. inž. dr. biomehanike....kombinacija boli glava  dzabe teb teorija ko bilderji v praksi dokazujejo nasprotno, po vseh forumih že pišejo in se pritožujejo kako je špikanje z proteini nevarno",1
,"ADMIN kje si...Zanimiv ma spet neke proteinske napade...predlagam Banovce za 1teden z gratis fitnes karto",1
,"dajte si to že enkrat zapomnit !!!S PROTEINI SE NE MOREŠ PIKATI!!! Je osnova v vsakem mesu, jajcu, ind. Proteinski praški so torej skoncentrirani v prašek pridobljeni od mesa (goveji, pišuka ali pišek, jajca, itd.)Seveda je prehrana ze takega človeka zelo pomembna, da je dovolj ogljikovih hidratov in dovolj beljakovin (proteini).",1
,"RAP - retards attempting poetry. Jabolko ne pade delač od drevesa. Dve resnici, en video.",1
,"hahaha",1
,"Hehe kok ga touče po glavici.",1
,"ga bo ja ukul fuknal",-1
,"Mohič si tolk blesav, da še opisa neznaš popravit?",1
,"drogeraši... potem pa izgleda kot omara a revež se na štangi ne more dvignit niti 3krat xD",1
,"Če bi blo to s korenčkom snemano bi bila boljša slika",1
,"prelahko6 od 6",1
,"To pa je šokantno",1
,"pokvarjen do obisti...",1
,"Arabska šatra",1
,"mmm proteinčki na kile :D",1
,"Če bo šel po poti Izklopa, pri 20ih ne bo zmogel niti zakucat",1
,"Huell, you happy? Reasonably",1
,"Adej no kolikokrat so pred leti govorili o nekih mladih potencialih pol čez nekaj časa pa sploh več ne slišiš od njih. To je tok lame sam da spackajo en video skp. Toj isto ko da bi jst šu v nek nogometni klub pa bi gledov 3 tekme pa bi glih enga random 15 letnega mulca izbral pa rekel da bo v prihodnosti dober v nogometu.",1
,"Glede na to, da je ima 15 let, se more še marsikaj navadt. Trdit, da je eden izmed t boljših je bullsh1t. Kar zna naredit je samo dobit žogo,odbit igralca in zabit to je pa tud vse, brez kašne akcije. Sam brezveze razlagat nekomu k dojame.",1
,"če igraš z slabšimi je lahko vsak as, ko bo prišel do malo boljših igralcev ko so toti srednješolčki bomo vidli kak mu bo šlo",1
,"Če je pa od vseh za 1 glavo višji..",1
,"Pi.zda ste nevoščljivi.. A je sploh kdo pogledu posnetk? Dejansko tut nasprotniki niso neki manjši od njega, oz. se najde tut kakšen večji.. Ni to Slovenija k se najde eden na 2 milijona, da ma 2 metra pr 16ih letih..",1
,"tteh mladih upov ste objavl že ene 5,6 pa ni dans nobenga nikjer oz so povprečni poglejte malo stare prispevke",1
,"Haha 210cm pri 15 letih? Ta bo tako crknil še pred 20 letom, tako kot tisti ruski košarkar pred nekaj meseci, itak da ima marfanov sindrom ali nekaj podobnega in tukaj srce ne vzdrži dolgo",-1
,"francoz",1
,"dobra bejba",1
,"Hahaha, če se strela, se strelja za ubit. Shoot to kill, tako učijo na akademiji.Streljanje v nogo = nene.Opozorilni strel kamorkoli = nene.Strel s tole kroglo = nene.Vsak nene pomeni eno tožbo.Bi pa tole rabili v Siriji za noge lomit.",1
,"Ampak rednecki jemljejo orožje kot nekakšno svobodo. Če jim Barack vzame to pravico, se še isti trenutek začne državljanska vojna.",1
,"kakšna električna pištola? da folk umre od srčnega infarkta? že itak vsak 3. umre od infarkta 4. pa od kapi",1
,"Številko 2 obkrožite, elan z županom ! Župan z elan smučkami.",1
,"Ma ne splača se s tem ubadat bolj da spečeš na pravem štedilniku.",1
,"Ziher so hrvatje",1
,"a če se ne posnameš pa na youtube daš , a poj je to kej mn zabavn ?",1
,"Ziher je hrvat",1
,"No matter how amazing you are at something, there will always be an 8 year old Asian who is better",1
,"Sem mislu da je Dino",1
,"Repat lih ne zna neke no",1
,"lepa",1
,"goo.gl/DOLb10",1
,"kaj ti to javno fukanje v glavo na youtubu lahk postav eno bajto v lajfu",-1
,"A ga je Karma vsekala?",1
,"Je mel srečo da se ni čist polomu pa je mal zabavov občinstvo",1
,"moreš bit res brez domišlije da ti je tale prikaz zanimiv",1
,"Hahaha dj Janezek mau se posluši kakšne bedarije govoriš. Zgleda da tut sam nisi preveč pameten in te nizka inteligenca vleče v podobno družbo, kjer se počutš bolj moško kljub tvoji popačeni postavi. Med tem ko se nekateri delate frajerje po tribunah nekateri skrbimo za izobrazbo in na koncu se bomo zadnji smejal k bomo lepo denarčke štel med tem ko si boš ti s časopisom šupak brisu",1
,"Kauboj Džemo",1
,"Podoben talent, sicer v nogometu, je bil naš Borut Semler.",1
,"čak da bo legalen za alkohol",1
,"Takšnih kot je on je na tone v USA.  V NBA.-ju ga zagotovo ne bomo gledali, razne če bo kvaliteta tok padla. ampka dvomim.",1
,"jočem navkljub zrelim letom.",1
,"Ziher je hrvaško spanje",1
,"Nigerji so kriminalci ki plenijo po ulicah Amerike. V veliki večini so to črnci, ja.",1
,"Ma bedaki.",1
,"upam samo da bodo s tem preprečili smrt kakega konja..",1
,"ali pa da se dela na mentaliteti ameriških policajev, ki namesto da bi zadali rane ki niso smrtne vedno počijo v srce ali glavo pa ni važno a si 12 mulc s plastično pištolo al pa ropar...",1
,"Pomoje je blo objavljeno na Redditu. Sklepam po komentarjih fedora faggetov pod videom.",1
,"kaj se ta stari ukvarja z tem sej bo kmalu sel za njo (gor)",1
,"golman ma pa tudi pravi beer bauch",1
,"Vau nisem vedel da lahko samo s štirimi flašami kokakole spraviš človeka v zrak. Bo treba poizkusiti",1
,"pršu sm do konca, a sm še devica?",1
,"filing k reče ""hack on computer""...",1
,"FAKE... se vidi, da je na špagah...",1
,"Nisem še jedel kozic, Janša je kriv!",1
,"Ni mi jasno, kaj vas muči ...",1
,"zaka se mi pri teh butastih igrah ne pojavi desna polovica igre?",1
,"Medizinische Universität WienLink o tem:www.meduniwien.ac.at/homepage/1/news-and-topstories/?tx_ttnews%5Btt_news%5D=5473&cHash=0b130442cf2bef028c6f0e10cddf9234Je pa stran v angleščini in nemščini   EDIT: še študija teh treh primerov, ki so omenjeni;press.thelancet.com/bionicbrachialplexus.pdf",1
,"Kar priznajte, da tale ""logo"" V2  izgleda hudičevo noro. Za izklesan logo do perfekcije se moramo zahvaliti izklopovim programerjem in dizajnerjem, ki so si zanj resnično vzeli čas, sedaj ko so to rešili sledijo še vse ostale stvari.",1
,"Tvoja mati bi morala kljubovati tvojemu očetu ko je njegova oploditvena palica kljubovala zemljini gravitaciji.",1
,"ne kljubuje, koristi jo",1
,"On nima niti časa da se zjoče",1
,"PoleK",1
,"Sigurno joče cele dneve",1
,"Kolk z rokico tolče",1
,"to je fotomontaža FAAAKEEE",1
,"Ja valda, rec majkemi",1
,"Photoshop pravi belo-zlata, če vzameš kapalko za odjem barv. 25% ljudi dejansko ne vidi realnih barv. http://www.digitalartsonline.co.uk/news/graphic-design/how-tell-what-colour-that-dress-actually-is-using-photoshop-its-blue/",1
,"Sem barvno slep in vidim zlato-belo obleko.",1
,"črnci in židje je sploh ne vidjo !   zato ker nimajo za komp hahaha in je nemorjo vidt",1
,"Kje ma pa brado?",1
,"bodo oni downov sindrom finci pobrali medaljo ampak imaš moj ja še vedno ker si v čipkah noro privlačna in bi te na parkirišču cityparka če mi daš cifro pa še raay lahko pride če imaš prostor tam doli",1
,"Boljša kvaliteta:https://www.youtube.com/watch?v=5SkzweLwkuE",1
,"2 beer or not 2 beer",1
,"še tu malu kar mamu pa je pršu uničt",1
,"pa se flu jenej gre raj bombaz pobirat",1
,"To vidite kak so proteini v mleku škodljivi!",1
,"Avtomobili, ki so se pojavili v videu pa so:    Bugatti 16.4 Veyron    McLaren MP4-12C    Ferrari FF    Lamborghini Aventador LP 700-4    BMW M6    Mercedes-Benz SLS AMG    Mercedes-Benz G63 AMG Brabus    Nissan GT-R    Audi R8    Bentley Continental GT[censored]rija!",1
,"Tudi jaz bi lahko dobil kako nagrado Izklopa, ko vsak dan vsaj 1x kliknem na njihovo stran",1
,"Kako potolče z nogico.",1
,"Želel je da čuti isto sramoto kot jo je sam.",1
,"vaja dela mojstra, vajenci pa deco...",1
,"že, že.. sam zka se more snemat?",1
,"ha ha, kje je model našel lopato za šankom?",1
,"ja vseka ga..pr nas te pijača pri njih pa je pač malo drugaš",1
,"Kaaaaaj, kakšna hrvaška scena",1
,"te ljudlje -ti ljudje",1
,"Kruha in iger, pa bomo vsi zadovoljni, le Obrez bo krofe pogrešal...",1
,"Hahaha, pa celo progo zjebal spotoma. Car :D",1
,"ni point v tem da je stol, point je v tem da se samo sestavi",1
,"kaj mi bo tak stol, ki traja par ur da se sestavi...",1
,"čaka ga svetla prihodnost.",1
,"Ta izum so pobrali od  .   Je pa glih za Američane, ker njim če ne narišeš oz. prikažeš grafično so ovce.",1
,"BANDIERA ROSSA UBI HR-VA-TA! BANDIERA ROSSA UBI HR-VA-TA!",-1
,"zanimivo in poučno. bravo.",1
,"Povej mi kdaj je kdo ki hodi na nogomet in se pretepa kdaj nardil komu nedolžnemu ?a če navijaš za nasprotno ekipo si avtomatsko nečesa kriv in te lahko pretepejo?",1
,"staro ze okrog 5,6 let...",1
,"kitaubila kaj pa ti ti pa maš visoko izobrazbo pa delaš v pisarni plačo pa maš isto samo da namesto da bi delokaj bol zanimivega v življenju kot pa kadit travo tukaj pametuješ kdo so ti ljudje. Povej mi kdaj je kdo ki hodi na nogomet in se pretepa kdaj nardil komu nedolžnemu ?",1
,"Fuarksthetics | FUARK!",1
,"ti da res za razmislit kak hitro teče čas... danes si , jutri te ni. ljudje se še pa vedno ukvarjamo in obremenjujemo z brezveznimi stvarmi, namesto da bi uzivali zivljenje in delali nekaj v cem uzivamo.",1
,"Fokusirajte se na reakcijo igralca s številko 5",1
,"Since 17.08.2005",1
,"Tko bi pri nas moral Bavčarja odpelat v zapor da ga osebno obiščejo na domu.",1
,"drgač pa itq spet niso vsi židi pokvarjeniPokvarjeni so pokvarjeni Hitler bi jih moral vse pobit.",-1
,"www.youtube.com/watch?v=5jG6kJm-50kwww.youtube.com/watch?v=OlT3ARuUSGc",1
,"They hate us cause they ain't us",1
,"vse iztrebit ... oh Adolf kje so tisti časi ?",1
,"Odlična objava!ganilo me je res globokorespekt",1
,"A je že koga spletlo? Kr zapleteno.",1
,"Avtogol nogometnega vratarja, ki ga ne bo nikoli pozabil. Še posebej zato, ker bo večno nas spletu posnetek. Kaj ima Izklop kak deal z osnovnimi šolami in prilagojenim programom ?",1
,"Fejk!",1
,"Kdo je ta video pripopal in ga označil z mojstrom res nima blage veze o košarki... Tip je star 15 let in visok 6 ft 10, skoraj 210cm... Pisda sej drugega ne dela kot zabija lol, tista dva meta iz razdalje bolje, da niso pokazali, ker samo nakazujeta na to, da ponavadi ""baca kamenje""... Skratka 208cm 15letnik, ja no shit, da bo pod košem haral med tako ""konkurenco""...",1
,"bi jo v p1čkico a?",-1
,"Se strinjam, da so policaji v ZDA mal nori, ampak, kaj bi pa bilo, da bi kar tako vsak letal z orožjem okoli in mahal z njim, policaji bi ga pa morali že skoraj prositi naj odloži orožje.Potem bi imeli drugo Rusijo.Če greš z orožjem na ulico oz. provociraš z fake pištolo in te policaji ustrelijo si si pač sam kriv. Velikokrat pa pride na splet ravno tisti najbolj sporen posnetek o posameznem policaju, ki je ravnal preveč strogo v nekem trenutku in potem folk meče vse policaje v enak koš.Ljudje v Ameriki so pa itak ene ovce. Ustrelijo nigerja ker provocira, in oni policiste obtožijo rasizma in nvm kaj še vse.Sej je prav, da je tako strogo. Bi bilo več kriminala, če bi vandali vedeli, da se jim ne bo kaj hudega zgodil, ko jim bo pot prekrižala policija.",1
,"S tem so priznali, da majo njihovi policisti zlorabljajo pooblastila in opozorilne strele spuščajo direktno v ""kriminalca"".Naslednji korak je to, da se jih lepo zamenja z roboti, če se jim nekih osnovnih stvari ne da dopovedat, in jih ob zlorabi, primerno sankcionirat.",1
,"9 let da so razvijal to, ka so nori",1
,"Kaj to so te mini kozice?",1
,"Sem mislil, da bo kakšnih 100 jajc za brez veze vrgel po tleh, pa zabrisal kakšno hrenovko v WC. Zgleda, da gre za drugega možakarja...",1
,"O čem govorite? Česa ne odpre? Meni odpre celo igro.",1
,"ne, bistvo je samo da je objavljeno na yt in da dobi oglede, pa da breja_ovca pol prilima eno sliko od ovce ki surfa",1
,"Hvala Fax, vsi ostali se pa naj postavijo v vrsto kar se tiče nagrad",1
,"če si samski se da marsikaj",1
,"not everbody has millions on their accounts....mogoce se snemal za to : Jared's Handicap Van Fundraiser - www.gofundme.com/AVANFORJARED &#65279;pa zato ker enostavno lahko.... retardi slovenski",1
,"@StricSlo: Mislim, da je tu bol važno sporočilo. In kot sporočilo pesem zmaga.",1
,"Kretenckovi",1
,"ni smo meli podobn postopek. Gradbeniška čelada pa z gasilskim aparatom po glav :)",1
,"part 2: za dan žena se bo usrou nanjo",1
,"Mah dej ta fousey tube je čisti bednik. Smeje se kot da je retardiran.",1
,"Kriv je Kučan.... Ko je bil Janša na oblasti so smučarji imeli smuči....",1
,"Cool majo to uštimano",1
,"Haha kaki pa opis..  Svašta",1
,"""..na lovu za tatovom???""a ti je v drugem razredu umrla učiteljica slovenščine??",1
,"Kaj ze oni meduzi ni jasno?",1
,"a maš še kaj?",1
,"nasledja epizoda bo sprehod v nk maribor majci po ljubljani",1
,"A je v slabši oziroma nižji izobrazbi kaj sramotnega? Saj ne morejo biti vsi zdravniki ali odvetniki, itd. Če boš delal v pisarni podjetja boš plačan zato, ker bodo delavci pod tabo pregledovali/pakirali proizvode in 24ur na dan izmenično stali za trakom. Če boš delal v pisarni Javne uprave boš služil denar od davkoplačevalcev medtem, ko sam ne-boš proizvajal tej državi nikakršnega profita. Vsak pač na svoj način služi denar in zasmehovati oziroma poniževati ljudi, ki služijo manj bodisi zaradi lastnega neuspeha ali česarkoli, meji na kretenizem. In vsak ima svojo strast, svojo ""ljubezen"". Nekateri so filmoljubi, nekateri obožujejo glasbo, nekateri so deloholiki... Nekateri so pač ""zaljubljeni"" v nogomet oziroma so fanatični pristaši nogometnega kluba, kar lahko prav-tako na nek način imenujemo ljubezen. Ti za svojo ""ljubezen"" ne-bi naredil vse?",1
,"a resno.. vsak dan iz navade pregledam to stran... vsak dan slabs, sam s temle posnetkom, ste pa res dosegl dno..",1
,"glowupam, da greš pred njim, opica",1
,"Zakaj proviciraš prekleti Žid!?",-1
,"oh america",1
,"boli ga đoko",1
,"učijo ja pustijo jim se igrt in pol kitajc pogrunta in pol so oni pogruntali sam igrajo se pa vseeno mi pa tu ovce poslusamo...  pa sem prezivel kitajsko novo leto, jedu rižoto.",1
,"jebeš staro babo...BMW",-1
,"ti musli si zihr na proteinih pa to...",1
,"kak mu rokica visi",1
,"Naslednji posnetek bo ko bo šel srt.",1
,"..::Evolution Car Audio::.. - ker se cenim",1
,"Uhmmm... kšn rčunalnik jmaš? Je dwubr?",1
,"Vera je eden od načinov pranja možganov.",1
,"babe cele mokre nad bogatunom, ki se gre sado-mazo, če pa nebi bil bogataš bi pa bil, še ne preverzni bolnik.....po vrhu pa kolko so cele zrajcane ob tem, da oni nabija devico z kolom, so pa v posli večina: ""jaz nisem taka"", ""jaz ne delam tega"" itd Tih bot baba, pa vleč naprej!",1
,"S fru frujem zgleda dobr. Problem nastane, ko dvigne te lase in razkaže svoje megalomansko čelo.",1
,"jaz bi jo, l:p",1
,"saj ta dakota sploh ni tko huda (v holywudu se najde pun kur.c privlačnejših kot je ona) zakaj pol tak naval na njen zadnji film",1
,"fajn si posnel svojo muco",1
,"""...36 balonov v 15 sekundah, ki se samodejno zavežejo.""Od kdaj se sekunde same zavežejo?",1
,"Pa pol ko 1x ""oteseš"" ?",1
,"ha-ha-ha-ha-ha     \n                  NOT!",1
,"fajn če je blo fajn, čeprav zgleda pa primitivno...",1
,"moja družina je 50 let pred vami...",1
,"Če predpostavljamo, da je to njegov način in mu je všeč, potem ga še poglejmo kako izgleda. Malo debel, skurjen, điksi, premalo spanja, etc... Nenormalnemu človeku paše sprevržena priprava hrane.",1
,"noben naci ne komentira...",1
,"ta video glejte tako:1.kliknite na ta video: https://www.youtube.com/watch?v=KjHSEzoMrSI2:in ko poteče natanko 4 sekunde stisnite play na videju z rakovico3.uživajte",1
,"K-va?",1
,"Kaj pa ce pride crnc iz milwalla?tak ni važno kdo/kaj si..si avtomatsko črn (od batin)",1
,"www.youtube.com/watch?v=_5WVlNHPyR8",1
,"ne morm verjet da je večini tukaj jasno za kaj se gre   pozabil si dodati še prispevek od istega novinarja ko se človek oblečen v muslimana sprehaja po evro ulicah, enak odziv.drgač pa itq spet niso vsi židi pokvarjeni. nekateri so žal pod medijskim vplivom, drugi so pa res fašisti.",1
,"zdej pa pokaž muslimana kako se po izraelu sprehaja",1
,"dejansko je najboljši video na izklopu",1
,"Pa tole je težje kot PMDG B777",1
,"če bi bil kdo od vas spodaj ki komentirate bi namesto policistov tak samo gledali kako se utaplja",1
,"alahjemajhen zdaj ti bodo vsi mamico poj.ebal hahaha suupak mali",-1
,"špikal s proteini...",1
,"I know what Im about son!",1
,"Kul sam neki jih manjka iz leta 2006 in 2007. Bom še jst dal par primerov:www.youtube.com/watch?v=TH5b6gXDNDQwww.youtube.com/watch?v=j4PqylD5tJYwww.youtube.com/watch?v=xcllOfwAN54",1
,"Tisti ki se zgražate nad Iranskimi ženami ste se preveč navadli na zahodnjaško žensko enakopravnost.",1
,"To je pa ja HP Think ASUS Pad Lenovo ki nikoli IBM ne crkne zaradi Toshibinega procesorja Samsung narejenega na Fujitsu hrvaškem.",1
,"ja meu malu rhama",1
,"Da bi izklopovce odvrnil od zabave med obiskom izklopa, jezni programer uniči  v2 in vse varnostne kopije.",1
